District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link
Nizamabad,Black,50,35,20,6.5,400,25,Soybean,SSP,https://youtu.be/EhyW9blAneM
Nizamabad,Black,55,35,20,6.5,400,25,Soybean,SSP,https://youtu.be/EhyW9blAneM
Nizamabad,Black,60,35,20,6.5,400,25,Soybean,SSP,https://youtu.be/EhyW9blAneM
Nizamabad,Black,40,40,25,7,300,30,Soybean,SSP,https://youtu.be/EhyW9blAneM
Nizamabad,Black,45,40,25,7,300,30,Soybean,SSP,https://youtu.be/EhyW9blAneM
Nizamabad,Black,50,40,25,7,300,30,Soybean,SSP,https://youtu.be/EhyW9blAneM
Nizamabad,Black,55,40,25,7,300,30,Soybean,SSP,https://youtu.be/EhyW9blAneM
Nizamabad,Black,60,40,25,7,300,30,Soybean,SSP,https://youtu.be/EhyW9blAneM
Nizamabad,Black,20,40,20,6,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,25,40,20,6,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,30,40,20,6,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,20,45,25,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,25,45,25,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,30,45,25,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,20,50,30,7,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,25,50,30,7,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,30,50,30,7,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,20,40,25,6,800,25,Gram,MOP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,25,40,25,6,800,25,Gram,MOP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,30,40,25,6,800,25,Gram,MOP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,20,45,30,6.5,700,30,Gram,MOP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,25,45,30,6.5,700,30,Gram,MOP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,30,45,30,6.5,700,30,Gram,MOP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,20,50,20,7,800,35,Gram,MOP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,25,50,20,7,800,35,Gram,MOP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,30,50,20,7,800,35,Gram,MOP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,20,40,30,6,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,25,40,30,6,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,30,40,30,6,700,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,20,45,20,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,25,45,20,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,30,45,20,6.5,800,30,Gram,DAP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,20,50,25,7,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,25,50,25,7,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok
Nizamabad,Black,30,50,25,7,700,35,Gram,DAP,https://youtu.be/WX51UmdVRok
Nizamabad,Red,30,20,20,6,500,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Nizamabad,Red,35,20,20,6,500,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Nizamabad,Red,40,20,20,6,500,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Nizamabad,Red,30,25,25,6.5,600,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Nizamabad,Red,35,25,25,6.5,600,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Nizamabad,Red,40,25,25,6.5,600,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Nizamabad,Red,30,30,20,7,500,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Nizamabad,Red,35,30,20,7,500,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Nizamabad,Red,40,30,20,7,500,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Nizamabad,Red,30,20,25,6,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Nizamabad,Red,35,20,25,6,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Nizamabad,Red,40,20,25,6,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Nizamabad,Red,30,25,20,6.5,500,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Nizamabad,Red,35,25,20,6.5,500,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Nizamabad,Red,40,25,20,6.5,500,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Nizamabad,Red,30,30,25,7,600,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Nizamabad,Red,35,30,25,7,600,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Nizamabad,Red,40,30,25,7,600,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Nizamabad,Black,60,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip8
Nizamabad,Black,65,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip9
Nizamabad,Black,70,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip10
Nizamabad,Black,75,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip11
Nizamabad,Black,80,30,20,6.5,400,25,Urad,Urea,https://youtu.be/XtPP-cXCip12
Nizamabad,Black,60,35,25,7,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip13
Nizamabad,Black,65,35,25,7,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip14
Nizamabad,Black,70,35,25,7,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip15
Nizamabad,Black,75,35,25,7,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip16
Nizamabad,Black,80,35,25,7,500,30,Urad,Urea,https://youtu.be/XtPP-cXCip17
Nizamabad,Black,60,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip18
Nizamabad,Black,65,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip19
Nizamabad,Black,70,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip20
Nizamabad,Black,75,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip21
Nizamabad,Black,80,40,30,7.5,600,25,Urad,Urea,https://youtu.be/XtPP-cXCip22
Nizamabad,Black,60,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip23
Nizamabad,Black,65,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip24
Nizamabad,Black,70,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip25
Nizamabad,Black,75,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip26
Nizamabad,Black,80,30,25,6.5,400,30,Urad,SSP,https://youtu.be/XtPP-cXCip27
Nizamabad,Black,60,35,30,7,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip28
Nizamabad,Black,65,35,30,7,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip29
Nizamabad,Black,70,35,30,7,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip30
Nizamabad,Black,75,35,30,7,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip31
Nizamabad,Black,80,35,30,7,500,25,Urad,SSP,https://youtu.be/XtPP-cXCip32
Nizamabad,Black,60,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip33
Nizamabad,Black,65,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip34
Nizamabad,Black,70,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip35
Nizamabad,Black,75,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip36
Nizamabad,Black,80,40,20,7.5,600,30,Urad,SSP,https://youtu.be/XtPP-cXCip37
Nizamabad,Black,60,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip38
Nizamabad,Black,65,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip39
Nizamabad,Black,70,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip40
Nizamabad,Black,75,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip41
Nizamabad,Black,80,30,30,6.5,400,25,Urad,DAP,https://youtu.be/XtPP-cXCip42
Nizamabad,Black,60,35,20,7,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip43
Nizamabad,Black,65,35,20,7,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip44
Nizamabad,Black,70,35,20,7,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip45
Nizamabad,Black,75,35,20,7,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip46
Nizamabad,Black,80,35,20,7,500,30,Urad,DAP,https://youtu.be/XtPP-cXCip47
Nizamabad,Black,60,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip48
Nizamabad,Black,65,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip49
Nizamabad,Black,70,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip50
Nizamabad,Black,75,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip51
Nizamabad,Black,80,40,25,7.5,600,25,Urad,DAP,https://youtu.be/XtPP-cXCip52
Nizamabad,Black,60,30,20,6,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM8
Nizamabad,Black,65,30,20,6,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM9
Nizamabad,Black,70,30,20,6,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM10
Nizamabad,Black,75,30,20,6,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM11
Nizamabad,Black,80,30,20,6,500,25,Moong,MOP,https://youtu.be/sQwNkYRVxM12
Nizamabad,Black,60,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM13
Nizamabad,Black,65,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM14
Nizamabad,Black,70,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM15
Nizamabad,Black,75,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM16
Nizamabad,Black,80,35,25,6.5,600,30,Moong,MOP,https://youtu.be/sQwNkYRVxM17
Nizamabad,Black,60,40,30,7,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM18
Nizamabad,Black,65,40,30,7,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM19
Nizamabad,Black,70,40,30,7,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM20
Nizamabad,Black,75,40,30,7,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM21
Nizamabad,Black,80,40,30,7,700,35,Moong,MOP,https://youtu.be/sQwNkYRVxM22
Nizamabad,Black,60,30,25,6,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM23
Nizamabad,Black,65,30,25,6,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM24
Nizamabad,Black,70,30,25,6,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM25
Nizamabad,Black,75,30,25,6,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM26
Nizamabad,Black,80,30,25,6,500,25,Moong,Urea,https://youtu.be/sQwNkYRVxM27
Nizamabad,Black,60,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM28
Nizamabad,Black,65,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM29
Nizamabad,Black,70,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM30
Nizamabad,Black,75,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM31
Nizamabad,Black,80,35,30,6.5,600,30,Moong,Urea,https://youtu.be/sQwNkYRVxM32
Nizamabad,Black,60,40,20,7,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM33
Nizamabad,Black,65,40,20,7,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM34
Nizamabad,Black,70,40,20,7,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM35
Nizamabad,Black,75,40,20,7,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM36
Nizamabad,Black,80,40,20,7,700,35,Moong,Urea,https://youtu.be/sQwNkYRVxM37
Nizamabad,Black,60,30,30,6,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM38
Nizamabad,Black,65,30,30,6,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM39
Nizamabad,Black,70,30,30,6,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM40
Nizamabad,Black,75,30,30,6,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM41
Nizamabad,Black,80,30,30,6,500,25,Moong,SSP,https://youtu.be/sQwNkYRVxM42
Nizamabad,Black,60,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM43
Nizamabad,Black,65,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM44
Nizamabad,Black,70,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM45
Nizamabad,Black,75,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM46
Nizamabad,Black,80,35,20,6.5,600,30,Moong,SSP,https://youtu.be/sQwNkYRVxM47
Nizamabad,Black,60,40,25,7,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM48
Nizamabad,Black,65,40,25,7,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM49
Nizamabad,Black,70,40,25,7,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM50
Nizamabad,Black,75,40,25,7,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM51
Nizamabad,Black,80,40,25,7,700,35,Moong,SSP,https://youtu.be/sQwNkYRVxM52
Khammam,Red,50,30,20,6,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Khammam,Red,55,30,20,6,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Khammam,Red,60,30,20,6,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Khammam,Red,50,35,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Khammam,Red,55,35,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Khammam,Red,60,35,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Khammam,Red,50,40,20,6,600,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Khammam,Red,55,40,20,6,600,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Khammam,Red,60,40,20,6,600,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Khammam,Red,50,30,25,6.5,700,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Khammam,Red,55,30,25,6.5,700,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Khammam,Red,60,30,25,6.5,700,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Khammam,Red,50,35,20,6,600,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Khammam,Red,55,35,20,6,600,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Khammam,Red,60,35,20,6,600,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Khammam,Red,50,40,25,6.5,700,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Khammam,Red,55,40,25,6.5,700,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Khammam,Red,60,40,25,6.5,700,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Khammam,Black,40,25,10,6,500,20,Gram,DAP,https://youtu.be/WX51UmdVRok
Khammam,Black,45,25,10,6,500,20,Gram,DAP,https://youtu.be/WX51UmdVRok
Khammam,Black,50,25,10,6,500,20,Gram,DAP,https://youtu.be/WX51UmdVRok
Khammam,Black,40,30,15,6.5,600,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Khammam,Black,45,30,15,6.5,600,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Khammam,Black,50,30,15,6.5,600,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Khammam,Black,40,25,15,6,500,20,Gram,MOP,https://youtu.be/WX51UmdVRok
Khammam,Black,45,25,15,6,500,20,Gram,MOP,https://youtu.be/WX51UmdVRok
Khammam,Black,50,25,15,6,500,20,Gram,MOP,https://youtu.be/WX51UmdVRok
Khammam,Black,40,30,10,6.5,600,25,Gram,MOP,https://youtu.be/WX51UmdVRok
Khammam,Black,45,30,10,6.5,600,25,Gram,MOP,https://youtu.be/WX51UmdVRok
Khammam,Black,50,30,10,6.5,600,25,Gram,MOP,https://youtu.be/WX51UmdVRok
Khammam,Red,80,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,85,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,90,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,95,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,100,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,105,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,110,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,115,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,120,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,80,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,85,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,90,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,95,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,100,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,105,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,110,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,115,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,120,45,45,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,80,50,50,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,85,50,50,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,90,50,50,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,95,50,50,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,100,50,50,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,105,50,50,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,110,50,50,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,115,50,50,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,120,50,50,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,80,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,85,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,90,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,95,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,100,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,105,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,110,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,115,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,120,55,55,7.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,80,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,85,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,90,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,95,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,100,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,105,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,110,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,115,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,120,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,80,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,85,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,90,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,95,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,100,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,105,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,110,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,115,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,120,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,80,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,85,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,90,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,95,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,100,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,105,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,110,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,115,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,120,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,80,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,85,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,90,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,95,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,100,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,105,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,110,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,115,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,120,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,80,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,85,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,90,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,95,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,100,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,105,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,110,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,115,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,120,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,80,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,85,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,90,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,95,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,100,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,105,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,110,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,115,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,120,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Khammam,Red,80,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,85,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,90,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,95,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,100,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,105,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,110,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,115,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,120,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,80,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,85,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,90,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
Khammam,Red,95,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs
